code,company_name
4004,(株)レゾナック・ホールディングス
8303,(株)ＳＢＩ新生銀行
6504,富士電機(株)
7186,(株)横浜フィナンシャルグループ
6586,(株)マキタ
2587,サントリー食品インターナショナル(株)
7309,(株)シマノ
9202,ＡＮＡホールディングス(株)
9843,(株)ニトリホールディングス
7912,大日本印刷(株)
4188,三菱ケミカルグループ(株)
5831,(株)しずおかフィナンシャルグループ
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ
9021,西日本旅客鉄道(株)
9107,川崎汽船(株)
9602,東宝(株)
3003,ヒューリック(株)
7201,日産自動車(株)
7911,ＴＯＰＰＡＮホールディングス(株)
6841,横河電機(株)
7550,(株)ゼンショーホールディングス
2801,キッコーマン(株)
6479,ミネベアミツミ(株)
4716,日本オラクル(株)
1944,(株)きんでん
5411,ＪＦＥホールディングス(株)
9201,日本航空(株)
5334,日本特殊陶業(株)
4523,エーザイ(株)
2413,エムスリー(株)
6506,(株)安川電機
8951,日本ビルファンド投資法人
9024,(株)西武ホールディングス
5201,ＡＧＣ(株)
7701,(株)島津製作所
5838,楽天銀行(株)
4151,協和キリン(株)
2875,東洋水産(株)
8136,(株)サンリオ
4528,小野薬品工業(株)
7272,ヤマハ発動機(株)
4204,積水化学工業(株)
4768,(株)大塚商会
2768,双日(株)
1942,(株)関電工
3391,(株)ツルハホールディングス
5706,三井金属(株)
5844,(株)京都フィナンシャルグループ
6305,日立建機(株)
8729,ソニーフィナンシャルグループ(株)
9005,東急(株)
7167,(株)めぶきフィナンシャルグループ
1878,大東建託(株)
5333,日本ガイシ(株)
6963,ローム(株)
3064,(株)ＭｏｎｏｔａＲＯ
4911,(株)資生堂
9042,阪急阪神ホールディングス(株)
8354,(株)ふくおかフィナンシャルグループ
8439,東京センチュリー(株)
2269,明治ホールディングス(株)
3288,(株)オープンハウスグループ
3038,(株)神戸物産
3092,(株)ＺＯＺＯ
3626,ＴＩＳ(株)
3088,(株)マツキヨココカラ＆カンパニー
3289,東急不動産ホールディングス(株)
1911,住友林業(株)
9401,(株)ＴＢＳホールディングス
5101,横浜ゴム(株)
6269,三井海洋開発(株)
9404,日本テレビホールディングス(株)
3563,(株)ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ
9143,ＳＧホールディングス(株)
9023,東京地下鉄(株)
9684,(株)スクウェア・エニックス・ホールディングス
3231,野村不動産ホールディングス(株)
8359,(株)八十二長野銀行
9501,東京電力ホールディングス(株)
3099,(株)三越伊勢丹ホールディングス
4186,東京応化工業(株)
5801,古河電気工業(株)
3861,王子ホールディングス(株)
2897,日清食品ホールディングス(株)
6869,シスメックス(株)
4676,(株)フジ・メディア・ホールディングス
1808,(株)長谷工コーポレーション
2702,日本マクドナルドホールディングス(株)
4183,三井化学(株)
5830,(株)いよぎんホールディングス
4506,住友ファーマ(株)
8952,ジャパンリアルエステイト投資法人
6370,栗田工業(株)
8953,日本都市ファンド投資法人
5406,(株)神戸製鋼所
4704,トレンドマイクロ(株)
6532,(株)ベイカレント
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス(株)
2267,(株)ヤクルト本社
5332,ＴＯＴＯ(株)
4042,東ソー(株)
4732,(株)ユー・エス・エス
6448,ブラザー工業(株)
6645,オムロン(株)
9508,九州電力(株)
4324,(株)電通グループ
5929,三和ホールディングス(株)
7752,(株)リコー
2327,日鉄ソリューションズ(株)
8572,アコム(株)
3462,野村不動産マスターファンド投資法人
8227,(株)しまむら
7276,(株)小糸製作所
6856,(株)堀場製作所
9962,(株)ミスミグループ本社
3283,日本プロロジスリート投資法人
8253,(株)クレディセゾン
4005,住友化学(株)
8804,東京建物(株)
8060,キヤノンマーケティングジャパン(株)
7261,マツダ(株)
8334,(株)群馬銀行
6845,アズビル(株)
6368,オルガノ(株)
5021,コスモエネルギーホールディングス(株)
9064,ヤマトホールディングス(株)
6724,セイコーエプソン(株)
2212,山崎製パン(株)
6465,ホシザキ(株)
4021,日産化学(株)
3197,(株)すかいらーくホールディングス
2282,日本ハム(株)
5444,大和工業(株)
3291,飯田グループホールディングス(株)
4403,日油(株)
4751,(株)サイバーエージェント
7747,朝日インテック(株)
3281,ＧＬＰ投資法人
8972,KDX不動産投資法人
7649,スギホールディングス(株)
3769,ＧＭＯペイメントゲートウェイ(株)
7003,(株)三井Ｅ＆Ｓ
9412,(株)スカパーＪＳＡＴホールディングス
2501,サッポロホールディングス(株)
5110,住友ゴム工業(株)
6113,(株)アマダ
4182,三菱ガス化学(株)
7731,(株)ニコン
1969,高砂熱学工業(株)
5105,ＴＯＹＯ　ＴＩＲＥ(株)
1721,コムシスホールディングス(株)
8377,(株)ほくほくフィナンシャルグループ
8341,(株)七十七銀行
5076,インフロニア・ホールディングス(株)
5631,(株)日本製鋼所
8233,(株)高島屋
2809,キユーピー(株)
2670,(株)エービーシー・マート
6417,(株)ＳＡＮＫＹＯ
5991,ニッパツ
3086,Ｊ．フロント　リテイリング(株)
2331,ＡＬＳＯＫ(株)
2181,パーソルホールディングス(株)
8984,大和ハウスリート投資法人
9041,近鉄グループホールディングス(株)
9142,九州旅客鉄道(株)
9009,京成電鉄(株)
9007,小田急電鉄(株)
7459,(株)メディパルホールディングス
4527,ロート製薬(株)
5901,東洋製罐グループホールディングス(株)
5214,日本電気硝子(株)
6302,住友重機械工業(株)
6806,ヒロセ電機(株)
1959,(株)クラフティア
9513,Ｊ－ＰＯＷＥＲ
4626,太陽ホールディングス(株)
5344,(株)ＭＡＲＵＷＡ
2579,コカ・コーラ　ボトラーズジャパンホールディングス(株)
2002,(株)日清製粉グループ本社
5947,リンナイ(株)
8954,オリックス不動産投資法人
7951,ヤマハ(株)
9364,(株)上組
8960,ユナイテッド・アーバン投資法人
6473,(株)ジェイテクト
3349,(株)コスモス薬品
7729,(株)東京精密
8418,(株)山口フィナンシャルグループ
6323,ローツェ(株)
3635,(株)コーエーテクモホールディングス
1963,日揮ホールディングス(株)
4536,参天製薬(株)
8252,(株)丸井グループ
9506,東北電力(株)
7211,三菱自動車(株)
5711,三菱マテリアル(株)
3436,(株)ＳＵＭＣＯ
4816,東映アニメーション(株)
6481,ＴＨＫ(株)
7189,(株)西日本フィナンシャルホールディングス
3110,日東紡
4385,(株)メルカリ
6965,浜松ホトニクス(株)
9001,東武鉄道(株)
5714,ＤＯＷＡホールディングス(株)
7564,(株)ワークマン
4088,エア・ウォーター(株)
7282,豊田合成(株)
1951,エクシオグループ(株)
7180,(株)九州フィナンシャルグループ
6460,セガサミーホールディングス(株)
7337,(株)ひろぎんホールディングス
6471,日本精工(株)
9831,(株)ヤマダホールディングス
5393,ニチアス(株)
3405,(株)クラレ
8056,ＢＩＰＲＯＧＹ(株)
4203,住友ベークライト(株)
5938,(株)ＬＩＸＩＬ
5832,(株)ちゅうぎんフィナンシャルグループ
4733,(株)オービックビジネスコンサルタント
9065,山九(株)
8963,インヴィンシブル投資法人
9989,(株)サンドラッグ
9533,東邦ガス(株)
7240,ＮＯＫ(株)
5233,太平洋セメント(株)
2871,(株)ニチレイ
7327,(株)第四北越フィナンシャルグループ
6268,ナブテスコ(株)
9468,(株)ＫＡＤＯＫＡＷＡ
9301,三菱倉庫(株)
4980,デクセリアルズ(株)
7988,(株)ニフコ
1662,石油資源開発(株)
3269,アドバンス・レジデンス投資法人
3116,トヨタ紡織(株)
4530,久光製薬(株)
2784,アルフレッサ　ホールディングス(株)
4401,(株)ＡＤＥＫＡ
4812,(株)電通総研
1893,五洋建設(株)
4912,ライオン(株)
9008,京王電鉄(株)
6923,スタンレー電気(株)
9072,ニッコンホールディングス(株)
3350,(株)メタプラネット
6753,シャープ(株)
3774,(株)インターネットイニシアティブ
9076,セイノーホールディングス(株)
5741,(株)ＵＡＣＪ
9987,(株)スズケン
2433,(株)博報堂ＤＹホールディングス
6406,フジテック(株)
9706,日本空港ビルデング(株)
8012,長瀬産業(株)
3132,マクニカホールディングス(株)
4613,関西ペイント(株)
1860,戸田建設(株)
5471,大同特殊鋼(株)
6976,太陽誘電(株)
7164,全国保証(株)
8955,日本プライムリアルティ投資法人
8088,岩谷産業(株)
8985,ジャパン・ホテル・リート投資法人
4967,小林製薬(株)
8366,(株)滋賀銀行
9006,京浜急行電鉄(株)
2371,(株)カカクコム
9605,東映(株)
9449,ＧＭＯインターネットグループ(株)
2229,カルビー(株)
1332,(株)ニッスイ
9336,大栄環境(株)
7984,コクヨ(株)
6770,アルプスアルパイン(株)
6728,(株)アルバック
8425,みずほリース(株)
6005,三浦工業(株)
8424,芙蓉総合リース(株)
3309,積水ハウス・リート投資法人
2206,江崎グリコ(株)
9409,(株)テレビ朝日ホールディングス
4681,リゾートトラスト(株)
4205,日本ゼオン(株)
4202,(株)ダイセル
5463,丸一鋼管(株)
6141,ＤＭＧ森精機(株)
3549,(株)クスリのアオキホールディングス
6592,マブチモーター(株)
6526,(株)ソシオネクスト
3249,産業ファンド投資法人
8358,スルガ銀行(株)
3397,(株)トリドールホールディングス
3471,三井不動産ロジスティクスパーク投資法人
6952,カシオ計算機(株)
417A,(株)ブルーゾーンホールディングス
4666,パーク２４(株)
8111,(株)ゴールドウイン
6134,(株)ＦＵＪＩ
1719,安藤ハザマ
1980,ダイダン(株)
9045,京阪ホールディングス(株)
4516,日本新薬(株)
8570,イオンフィナンシャルサービス(株)
6674,(株)ジーエス・ユアサ　コーポレーション
3941,レンゴー(株)
1961,三機工業(株)
9504,中国電力(株)
2264,森永乳業(株)
4631,ＤＩＣ(株)
5805,ＳＷＣＣ(株)
2607,不二製油(株)
8368,(株)百五銀行
4194,ビジョナル(株)
141A,(株)トライアルホールディングス
8410,(株)セブン銀行
8304,(株)あおぞら銀行
2296,伊藤ハム米久ホールディングス(株)
3279,アクティビア・プロパティーズ投資法人
1949,住友電設(株)
3226,三井不動産アコモデーションファンド投資法人
8976,大和証券オフィス投資法人
6787,(株)メイコー
7966,リンテック(株)
8524,(株)北洋銀行
9048,名古屋鉄道(株)
1417,(株)ミライト・ワン
9069,センコーグループホールディングス(株)
8020,兼松(株)
8129,東邦ホールディングス(株)
6871,(株)日本マイクロニクス
4922,(株)コーセーホールディングス
7581,(株)サイゼリヤ
8174,日本瓦斯(株)
4902,コニカミノルタ(株)
9418,(株)Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ
7762,シチズン時計(株)
4114,(株)日本触媒
7419,(株)ノジマ
8078,阪和興業(株)
6960,フクダ電子(株)
9044,南海電気鉄道(株)
3048,(株)ビックカメラ
4966,上村工業(株)
8050,セイコーグループ(株)
6324,(株)ハーモニック・ドライブ・システムズ
6366,千代田化工建設(株)
2531,宝ホールディングス(株)
9507,四国電力(株)
9436,沖縄セルラー電話(株)
3923,(株)ラクス
4107,伊勢化学工業(株)
3387,(株)クリエイト・レストランツ・ホールディングス
4927,(株)ポーラ・オルビスホールディングス
6432,(株)竹内製作所
4680,(株)ラウンドワン
6590,芝浦メカトロニクス(株)
4540,(株)ツムラ
6951,日本電子(株)
2726,(株)パルグループホールディングス
6507,シンフォニアテクノロジー(株)
4118,(株)カネカ
7380,(株)十六フィナンシャルグループ
7906,ヨネックス(株)
1414,ショーボンドホールディングス(株)
4686,(株)ジャストシステム
7173,(株)東京きらぼしフィナンシャルグループ
1861,(株)熊谷組
2432,(株)ディー・エヌ・エー
8283,(株)ＰＡＬＴＡＣ
4046,(株)大阪ソーダ
6544,ジャパンエレベーターサービスホールディングス(株)
2810,ハウス食品グループ本社(株)
1885,東亜建設工業(株)
6754,アンリツ(株)
429A,テクセンドフォトマスク(株)
3401,帝人(株)
9934,因幡電機産業(株)
6135,(株)牧野フライス製作所
2782,(株)セリア
6849,日本光電
4272,日本化薬(株)
9759,(株)ＮＳＤ
9303,(株)住友倉庫
6454,マックス(株)
6622,(株)ダイヘン
8282,(株)ケーズホールディングス
3466,ラサールロジポート投資法人
7014,(株)名村造船所
2222,寿スピリッツ(株)
3292,イオンリート投資法人
4208,ＵＢＥ(株)
6436,アマノ(株)
6508,(株)明電舎
8967,日本ロジスティクスファンド投資法人
8961,森トラストリート投資法人
7278,(株)エクセディ
5857,ＡＲＥホールディングス(株)
6995,(株)東海理化
3234,森ヒルズリート投資法人
8986,大和証券リビング投資法人
9003,相鉄ホールディングス(株)
6407,ＣＫＤ(株)
9744,(株)メイテックグループホールディングス
9302,三井倉庫ホールディングス(株)
4043,(株)トクヤマ
4887,サワイグループホールディングス(株)
268A,リガク・ホールディングス(株)
8876,(株)リログループ
6890,(株)フェローテック
3107,ダイワボウホールディングス(株)
3105,日清紡ホールディングス(株)
8242,エイチ・ツー・オー　リテイリング(株)
7389,(株)あいちフィナンシャルグループ
1515,日鉄鉱業(株)
3186,(株)ネクステージ
8850,スターツコーポレーション(株)
4061,デンカ(株)
3282,コンフォリア・レジデンシャル投資法人
4368,扶桑化学工業(株)
8515,アイフル(株)
1941,(株)中電工
6103,オークマ(株)
8022,ミズノ(株)
5032,ＡＮＹＣＯＬＯＲ(株)
3285,野村不動産マスターファンド投資法人（旧）
7867,(株)タカラトミー
7205,日野自動車(株)
6371,(株)椿本チエイン
8370,(株)紀陽銀行
1833,(株)奥村組
6925,ウシオ電機(株)
2811,カゴメ(株)
3295,ヒューリックリート投資法人
2127,(株)日本Ｍ＆Ａセンターホールディングス
6136,ＯＳＧ
8964,フロンティア不動産投資法人
2593,(株)伊藤園
9616,(株)共立メンテナンス
8381,(株)山陰合同銀行
8086,ニプロ(株)
1820,西松建設(株)
3360,シップヘルスケアホールディングス(株)
2270,雪印メグミルク(株)
7994,(株)オカムラ
1950,日本電設工業(株)
8919,(株)カチタス
3050,ＤＣＭホールディングス(株)
8522,(株)名古屋銀行
7744,ノーリツ鋼機(株)
6457,グローリー(株)
4206,アイカ工業(株)
2730,(株)エディオン
5301,東海カーボン(株)
8386,(株)百十四銀行
7313,テイ・エス　テック(株)
8628,松井証券(株)
4617,中国塗料(株)
2201,森永製菓(株)
1979,(株)大気社
3591,(株)ワコールホールディングス
8194,(株)ライフコーポレーション
6744,能美防災(株)
6330,東洋エンジニアリング(株)
8544,(株)京葉銀行
9869,加藤産業(株)
8361,(株)大垣共立銀行
8714,(株)池田泉州ホールディングス
9627,(株)アインホールディングス
6814,古野電気(株)
8848,(株)レオパレス２１
3278,ケネディクス・レジデンシャル・ネクスト投資法人
2001,(株)ニップン
4373,シンプレクス・ホールディングス(株)
3263,大和ハウスリート投資法人（旧）
9031,西日本鉄道(株)
7242,カヤバ(株)
5451,(株)ヨドコウ
7947,(株)エフピコ
8133,伊藤忠エネクス(株)
6472,ＮＴＮ(株)
8273,(株)イズミ
4483,(株)ＪＭＤＣ
8367,(株)南都銀行
5384,(株)フジミインコーポレーテッド
4023,(株)クレハ
6315,ＴＯＷＡ(株)
9509,北海道電力(株)
3148,(株)クリエイトＳＤホールディングス
4547,キッセイ薬品工業(株)
8066,三谷商事(株)
2317,(株)システナ
1333,マルハニチロ(株)
9746,(株)ＴＫＣ
8098,稲畑産業(株)
8956,NTT都市開発リート投資法人
3994,(株)マネーフォワード
4041,日本曹達(株)
9936,(株)王将フードサービス
8388,(株)阿波銀行
9682,(株)ＤＴＳ
4665,(株)ダスキン
4784,ＧＭＯインターネット(株)
8959,野村不動産オフィスファンド投資法人
6632,(株)ＪＶＣケンウッド
7817,パラマウントベッドホールディングス(株)
8609,(株)岡三証券グループ
3569,セーレン(株)
9948,(株)アークス
1766,東建コーポレーション(株)
1946,(株)トーエネック
6412,(株)平和
7716,(株)ナカニシ
7381,(株)ＣＣＩグループ
8154,加賀電子(株)
7981,タカラスタンダード(株)
8957,東急リアル・エステート投資法人
9861,(株)吉野家ホールディングス
3697,(株)ＳＨＩＦＴ
6013,(株)タクマ
7846,(株)パイロットコーポレーション
4587,ペプチドリーム(株)
9505,北陸電力(株)
6278,ユニオンツール(株)
6736,サン電子(株)
7956,ピジョン(株)
5482,愛知製鋼(株)
4095,日本パーカライジング(株)
3481,三菱地所物流リート投資法人
7296,(株)エフ・シー・シー
8987,ジャパンエクセレント投資法人
2602,日清オイリオグループ(株)
8966,平和不動産リート投資法人
7864,(株)フジシールインターナショナル
4045,東亞合成(株)
7616,(株)コロワイド
4099,四国化成ホールディングス(株)
2659,(株)サンエー
9025,鴻池運輸(株)
9956,(株)バローホールディングス
8616,東海東京フィナンシャル・ホールディングス(株)
8584,(株)ジャックス
4443,Ｓａｎｓａｎ(株)
8566,リコーリース(株)
7485,岡谷鋼機(株)
2121,(株)ＭＩＸＩ
1934,(株)ユアテック
8130,(株)サンゲツ
3222,ユナイテッド・スーパーマーケット・ホールディングス(株)
8585,(株)オリエントコーポレーション
7250,太平洋工業(株)
9075,福山通運(株)
1377,(株)サカタのタネ
8278,(株)フジ
4544,Ｈ．Ｕ．グループホールディングス(株)
8511,日本証券金融(株)
4634,ａｒｔｉｅｎｃｅ(株)
8336,(株)武蔵野銀行
2815,アリアケジャパン(株)
4553,東和薬品(株)
4722,フューチャー(株)
4521,科研製薬(株)
8803,平和不動産(株)
3765,ガンホー・オンライン・エンターテイメント(株)
6055,ジャパンマテリアル(株)
7476,アズワン(株)
3498,霞ヶ関キャピタル(株)
8698,マネックスグループ(株)
6498,(株)キッツ
7740,(株)タムロン
8218,(株)コメリ
6703,ＯＫＩ
1723,日本電技(株)
7458,(株)第一興商
7220,武蔵精密工業(株)
9715,トランスコスモス(株)
3865,北越コーポレーション(株)
7004,カナデビア(株)
5331,ノリタケ(株)
7806,(株)ＭＴＧ
5703,日本軽金属ホールディングス(株)
7148,(株)ＦＰＧ
2154,(株)オープンアップグループ
9068,丸全昭和運輸(株)
4628,エスケー化研(株)
3296,日本リート投資法人
1835,東鉄工業(株)
6807,日本航空電子工業(株)
2337,いちご(株)
6420,ガリレイ(株)
5715,古河機械金属(株)
9960,東テク(株)
9793,(株)ダイセキ
5423,東京製鐵(株)
9119,飯野海運(株)
6651,日東工業(株)
8600,トモニホールディングス(株)
7105,三菱ロジスネクスト(株)
1965,(株)テクノ菱和
2124,ＪＡＣ　Ｒｅｃｒｕｉｔｍｅｎｔ
167A,リョーサン菱洋ホールディングス(株)
9110,ＮＳユナイテッド海運(株)
9601,松竹(株)
7970,信越ポリマー(株)
3880,大王製紙(株)
9708,(株)帝国ホテル
3097,(株)物語コーポレーション
9716,(株)乃村工藝社
7730,マニー(株)
7157,ライフネット生命保険(株)
7599,(株)ＩＤＯＭ
9830,トラスコ中山(株)
8968,福岡リート投資法人
3453,ケネディクス商業リート投資法人
6670,(株)ＭＣＪ
3468,スターアジア不動産投資法人
6516,山洋電気(株)
3167,(株)ＴＯＫＡＩホールディングス
1952,新日本空調(株)
8214,(株)ＡＯＫＩホールディングス
5273,三谷セキサン(株)
4928,(株)ノエビアホールディングス
7456,松田産業(株)
4694,(株)ビー・エム・エル
9974,(株)ベルク
6875,(株)メガチップス
6490,(株)ＰＩＬＬＡＲ
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ(株)
290A,(株)Ｓｙｎｓｐｅｃｔｉｖｅ
3433,トーカロ(株)
7734,理研計器(株)
3002,グンゼ(株)
4478,フリー(株)
6707,サンケン電気(株)
4917,(株)マンダム
5352,黒崎播磨(株)
6588,東芝テック(株)
7739,キヤノン電子(株)
3106,クラボウ
7224,新明和工業(株)
8276,(株)平和堂
6804,ホシデン(株)
2384,ＳＢＳホールディングス(株)
6750,エレコム(株)
8360,(株)山梨中央銀行
8346,(株)東邦銀行
8923,トーセイ(株)
6486,イーグル工業(株)
3593,(株)ホギメディカル
1926,ライト工業(株)
4914,高砂香料工業(株)
9672,東京都競馬(株)
3287,星野リゾート・リート投資法人
7685,(株)ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ
6101,(株)ツガミ
3076,あい　ホールディングス(株)
7545,(株)西松屋チェーン
4975,(株)ＪＣＵ
9551,メタウォーター(株)
8975,いちごオフィスリート投資法人
186A,(株)アストロスケールホールディングス
6395,(株)タダノ
9722,藤田観光(株)
7287,日本精機(株)
5930,文化シヤッター(株)
1968,太平電業(株)
7630,(株)壱番屋
1871,ピーエス・コンストラクション(株)
9678,(株)カナモト
4592,サンバイオ(株)
9882,(株)イエローハット
6966,(株)三井ハイテック
2692,伊藤忠食品(株)
8097,三愛オブリ(株)
7184,(株)富山第一銀行
2175,(株)エス・エム・エス
2160,(株)ジーエヌアイグループ
2695,くら寿司(株)
6250,(株)やまびこ
2281,プリマハム(株)
9037,(株)ハマキョウレックス
7976,三菱鉛筆(株)
7972,(株)イトーキ
3863,日本製紙(株)
8421,信金中央金庫
2685,(株)アンドエスティＨＤ
3201,ニッケ
215A,(株)タイミー
6523,ＰＨＣホールディングス(株)
7222,日産車体(株)
6379,レイズネクスト(株)
8153,(株)モスフードサービス
5975,東プレ(株)
8051,(株)山善
7172,(株)ジャパンインベストメントアドバイザー
1720,東急建設(株)
6254,野村マイクロ・サイエンス(株)
5911,(株)横河ブリッジホールディングス
9090,ＡＺ－ＣＯＭ丸和ホールディングス(株)
5161,西川ゴム工業(株)
5232,住友大阪セメント(株)
7516,コーナン商事(株)
9699,ニシオホールディングス(株)
5449,大阪製鐵(株)
3191,(株)ジョイフル本田
8179,ロイヤルホールディングス(株)
7283,愛三工業(株)
1762,(株)高松コンストラクショングループ
9832,(株)オートバックスセブン
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ(株)
8958,グローバル・ワン不動産投資法人
8595,ジャフコ　グループ(株)
8393,(株)宮崎銀行
7552,(株)ハピネット
3543,(株)コメダホールディングス
4534,持田製薬(株)
8219,青山商事(株)
7226,極東開発工業(株)
6455,(株)モリタホールディングス
7279,(株)ハイレックスコーポレーション
7512,イオン北海道(株)
3087,(株)ドトール・日レスホールディングス
8392,(株)大分銀行
4471,三洋化成工業(株)
5727,東邦チタニウム(株)
6941,山一電機(株)
7322,(株)三十三フィナンシャルグループ
7821,前田工繊(株)
9887,(株)松屋フーズホールディングス
4633,サカタインクス(株)
6745,ホーチキ(株)
9413,(株)テレビ東京ホールディングス
3046,(株)ジンズホールディングス
5192,三ツ星ベルト(株)
8074,ユアサ商事(株)
2379,ディップ(株)
6834,(株)精工技研
5842,インテグラル(株)
8117,中央自動車工業(株)
4776,サイボウズ(株)
9842,アークランズ(株)
6376,日機装(株)
2146,ＵＴグループ(株)
9039,(株)サカイ引越センター
7780,(株)メニコン
4958,長谷川香料(株)
7595,(株)アルゴグラフィックス
1879,新日本建設(株)
8131,(株)ミツウロコグループホールディングス
2678,アスクル(株)
4384,ラクスル(株)
8198,マックスバリュ東海(株)
8337,(株)千葉興業銀行
6474,(株)不二越
7611,(株)ハイデイ日高
7412,(株)アトム
2928,ＲＩＺＡＰグループ(株)
1663,Ｋ＆Ｏエナジーグループ(株)
9166,(株)ＧＥＮＤＡ
6332,月島ホールディングス(株)
5186,ニッタ(株)
7350,(株)おきなわフィナンシャルグループ
2805,ヱスビー食品(株)
8934,サンフロンティア不動産(株)
3101,東洋紡(株)
8032,日本紙パルプ商事(株)
7483,(株)ドウシシャ
4819,(株)デジタルガレージ
2767,円谷フィールズホールディングス(株)
8871,(株)ゴールドクレスト
6996,ニチコン(株)
2492,(株)インフォマート
4432,ウイングアーク１ｓｔ(株)
4028,石原産業(株)
7943,ニチハ(株)
7721,東京計器(株)
3612,(株)ワールド
1982,日比谷総合設備(株)
7965,象印マホービン(株)
3778,さくらインターネット(株)
8977,阪急阪神リート投資法人
9757,(株)船井総研ホールディングス
8892,(株)エスコン
9347,日本管財ホールディングス(株)
6016,(株)ジャパンエンジンコーポレーション
5310,東洋炭素(株)
2733,(株)あらた
6993,大黒屋ホールディングス(株)
9010,富士急行(株)
6727,(株)ワコム
6351,(株)鶴見製作所
8345,(株)岩手銀行
1419,タマホーム(株)
8057,(株)内田洋行
4985,アース製薬(株)
5440,共英製鋼(株)
